Latitude,Longitude,,RA (Lon),Dec (Lat),,,,Lat Conversion,,Lon Conversion,
53.80044444,-36.82158333,,9.545227778,-53.80044444,,,,-53.80044444,53.80044444,143.1784167,-36.82158333
53.55657778,-35.98175,,9.601216667,-53.55657778,,,,-53.55657778,53.55657778,144.01825,-35.98175
52.70574722,-37.559875,,9.496008333,-52.70574722,,,,-52.70574722,52.70574722,142.440125,-37.559875
53.68526389,-37.213,,9.519133333,-53.68526389,,,,-53.68526389,53.68526389,142.787,-37.213
52.83644167,-34.14329167,,9.723780556,-52.83644167,,,,-52.83644167,52.83644167,145.8567083,-34.14329167
53.38802222,-37.04383333,,9.530411111,-53.38802222,,,,-53.38802222,53.38802222,142.9561667,-37.04383333
53.05664444,-36.51425,,9.565716667,-53.05664444,,,,-53.05664444,53.05664444,143.48575,-36.51425
52.46973889,-34.98575,,9.667616667,-52.46973889,,,,-52.46973889,52.46973889,145.01425,-34.98575
54.83176944,-35.55170833,,9.629886111,-54.83176944,,,,-54.83176944,54.83176944,144.4482917,-35.55170833
53.129525,-35.81183333,,9.612544444,-53.129525,,,,-53.129525,53.129525,144.1881667,-35.81183333
54.51498611,-38.42029167,,9.438647222,-54.51498611,,,,-54.51498611,54.51498611,141.5797083,-38.42029167
52.803625,-36.81308333,,9.545794444,-52.803625,,,,-52.803625,52.803625,143.1869167,-36.81308333
53.18751111,-37.62204167,,9.491863889,-53.18751111,,,,-53.18751111,53.18751111,142.3779583,-37.62204167
53.51471389,-37.65991667,,9.489338889,-53.51471389,,,,-53.51471389,53.51471389,142.3400833,-37.65991667
53.26991667,-36.77004167,,9.548663889,-53.26991667,,,,-53.26991667,53.26991667,143.2299583,-36.77004167
53.62248889,-33.86833333,,9.742111111,-53.62248889,,,,-53.62248889,53.62248889,146.1316667,-33.86833333
53.05730833,-37.90729167,,9.472847222,-53.05730833,,,,-53.05730833,53.05730833,142.0927083,-37.90729167
54.09990833,-37.15270833,,9.523152778,-54.09990833,,,,-54.09990833,54.09990833,142.8472917,-37.15270833
52.56752222,-34.70625,,9.68625,-52.56752222,,,,-52.56752222,52.56752222,145.29375,-34.70625
51.69048889,-36.443125,,9.570458333,-51.69048889,,,,-51.69048889,51.69048889,143.556875,-36.443125
53.51255833,-35.497375,,9.633508333,-53.51255833,,,,-53.51255833,53.51255833,144.502625,-35.497375
53.196775,-37.07541667,,9.528305556,-53.196775,,,,-53.196775,53.196775,142.9245833,-37.07541667
52.5935,-37.28625,,9.51425,-52.5935,,,,-52.5935,52.5935,142.71375,-37.28625
52.91968056,-37.29891667,,9.513405556,-52.91968056,,,,-52.91968056,52.91968056,142.7010833,-37.29891667
54.11604167,-35.43654167,,9.637563889,-54.11604167,,,,-54.11604167,54.11604167,144.5634583,-35.43654167
53.56621944,-37.606625,,9.492891667,-53.56621944,,,,-53.56621944,53.56621944,142.393375,-37.606625
54.43508056,-35.75975,,9.616016667,-54.43508056,,,,-54.43508056,54.43508056,144.24025,-35.75975
52.94529167,-36.420125,,9.571991667,-52.94529167,,,,-52.94529167,52.94529167,143.579875,-36.420125
53.86798611,-35.83320833,,9.611119444,-53.86798611,,,,-53.86798611,53.86798611,144.1667917,-35.83320833
52.80504722,-35.31625,,9.645583333,-52.80504722,,,,-52.80504722,52.80504722,144.68375,-35.31625
52.17690556,-37.50020833,,9.499986111,-52.17690556,,,,-52.17690556,52.17690556,142.4997917,-37.50020833
52.88164722,-37.11925,,9.525383333,-52.88164722,,,,-52.88164722,52.88164722,142.88075,-37.11925
53.773125,-36.627,,9.5582,-53.773125,,,,-53.773125,53.773125,143.373,-36.627
53.17191111,-36.39,,9.574,-53.17191111,,,,-53.17191111,53.17191111,143.61,-36.39
53.68507222,-36.32616667,,9.578255556,-53.68507222,,,,-53.68507222,53.68507222,143.6738333,-36.32616667
53.42685278,-35.77229167,,9.615180556,-53.42685278,,,,-53.42685278,53.42685278,144.2277083,-35.77229167
52.60694444,-36.18191667,,9.587872222,-52.60694444,,,,-52.60694444,52.60694444,143.8180833,-36.18191667
53.89419722,-36.95795833,,9.536136111,-53.89419722,,,,-53.89419722,53.89419722,143.0420417,-36.95795833
52.40912222,-36.24520833,,9.583652778,-52.40912222,,,,-52.40912222,52.40912222,143.7547917,-36.24520833
53.81112222,-37.00091667,,9.533272222,-53.81112222,,,,-53.81112222,53.81112222,142.9990833,-37.00091667
52.25018889,-39.74354167,,9.350430556,-52.25018889,,,,-52.25018889,52.25018889,140.2564583,-39.74354167
52.09008889,-35.61554167,,9.625630556,-52.09008889,,,,-52.09008889,52.09008889,144.3844583,-35.61554167
53.94021111,-37.80516667,,9.479655556,-53.94021111,,,,-53.94021111,53.94021111,142.1948333,-37.80516667
53.61795278,-35.72845833,,9.618102778,-53.61795278,,,,-53.61795278,53.61795278,144.2715417,-35.72845833
53.36139167,-37.33679167,,9.510880556,-53.36139167,,,,-53.36139167,53.36139167,142.6632083,-37.33679167
51.72363889,-36.96070833,,9.535952778,-51.72363889,,,,-51.72363889,51.72363889,143.0392917,-36.96070833
52.72053333,-37.48258333,,9.501161111,-52.72053333,,,,-52.72053333,52.72053333,142.5174167,-37.48258333
54.08051389,-37.78183333,,9.481211111,-54.08051389,,,,-54.08051389,54.08051389,142.2181667,-37.78183333
53.11296944,-36.974625,,9.535025,-53.11296944,,,,-53.11296944,53.11296944,143.025375,-36.974625
53.32026944,-37.07566667,,9.528288889,-53.32026944,,,,-53.32026944,53.32026944,142.9243333,-37.07566667
52.69505833,-36.13745833,,9.590836111,-52.69505833,,,,-52.69505833,52.69505833,143.8625417,-36.13745833
53.75170556,-36.1805,,9.587966667,-53.75170556,,,,-53.75170556,53.75170556,143.8195,-36.1805
52.54602778,-38.45670833,,9.436219444,-52.54602778,,,,-52.54602778,52.54602778,141.5432917,-38.45670833
53.30711111,-37.51920833,,9.498719444,-53.30711111,,,,-53.30711111,53.30711111,142.4807917,-37.51920833
54.40385,-35.8845,,9.6077,-54.40385,,,,-54.40385,54.40385,144.1155,-35.8845
53.44006111,-37.06716667,,9.528855556,-53.44006111,,,,-53.44006111,53.44006111,142.9328333,-37.06716667
52.96847778,-35.90470833,,9.606352778,-52.96847778,,,,-52.96847778,52.96847778,144.0952917,-35.90470833
52.83944167,-37.402,,9.506533333,-52.83944167,,,,-52.83944167,52.83944167,142.598,-37.402
52.53968056,-35.4185,,9.638766667,-52.53968056,,,,-52.53968056,52.53968056,144.5815,-35.4185
53.01931389,-39.552375,,9.363175,-53.01931389,,,,-53.01931389,53.01931389,140.447625,-39.552375
52.16491111,-36.25333333,,9.583111111,-52.16491111,,,,-52.16491111,52.16491111,143.7466667,-36.25333333
52.38301944,-37.27041667,,9.515305556,-52.38301944,,,,-52.38301944,52.38301944,142.7295833,-37.27041667
53.99007222,-34.729625,,9.684691667,-53.99007222,,,,-53.99007222,53.99007222,145.270375,-34.729625
53.39870278,-35.498375,,9.633441667,-53.39870278,,,,-53.39870278,53.39870278,144.501625,-35.498375
53.25198889,-35.86091667,,9.609272222,-53.25198889,,,,-53.25198889,53.25198889,144.1390833,-35.86091667
53.37146944,-37.66758333,,9.488827778,-53.37146944,,,,-53.37146944,53.37146944,142.3324167,-37.66758333
52.76417778,-36.66033333,,9.555977778,-52.76417778,,,,-52.76417778,52.76417778,143.3396667,-36.66033333
54.39218056,-36.45279167,,9.569813889,-54.39218056,,,,-54.39218056,54.39218056,143.5472083,-36.45279167
53.83358333,-39.12933333,,9.391377778,-53.83358333,,,,-53.83358333,53.83358333,140.8706667,-39.12933333
52.770275,-34.79716667,,9.680188889,-52.770275,,,,-52.770275,52.770275,145.2028333,-34.79716667
52.645975,-35.401125,,9.639925,-52.645975,,,,-52.645975,52.645975,144.598875,-35.401125
52.19247778,-35.88833333,,9.607444444,-52.19247778,,,,-52.19247778,52.19247778,144.1116667,-35.88833333
52.24233611,-36.807125,,9.546191667,-52.24233611,,,,-52.24233611,52.24233611,143.192875,-36.807125
54.17122778,-35.81416667,,9.612388889,-54.17122778,,,,-54.17122778,54.17122778,144.1858333,-35.81416667
54.04556667,-37.91391667,,9.472405556,-54.04556667,,,,-54.04556667,54.04556667,142.0860833,-37.91391667
54.12910278,-36.90770833,,9.539486111,-54.12910278,,,,-54.12910278,54.12910278,143.0922917,-36.90770833
53.50533333,-37.07816667,,9.528122222,-53.50533333,,,,-53.50533333,53.50533333,142.9218333,-37.07816667
54.1543,-36.38820833,,9.574119444,-54.1543,,,,-54.1543,54.1543,143.6117917,-36.38820833
53.08219722,-36.15558333,,9.589627778,-53.08219722,,,,-53.08219722,53.08219722,143.8444167,-36.15558333
52.19957778,-35.61045833,,9.625969444,-52.19957778,,SCO 1L5,,-52.19957778,52.19957778,144.3895417,-35.61045833
52.34924444,-38.19170833,,9.453886111,-52.34924444,,,,-52.34924444,52.34924444,141.8082917,-38.19170833
51.96220556,-37.85483333,,9.476344444,-51.96220556,,,,-51.96220556,51.96220556,142.1451667,-37.85483333
53.22599722,-36.54920833,,9.563386111,-53.22599722,,,,-53.22599722,53.22599722,143.4507917,-36.54920833
52.82489444,-37.28041667,,9.514638889,-52.82489444,,,,-52.82489444,52.82489444,142.7195833,-37.28041667
52.43663889,-37.9205,,9.471966667,-52.43663889,,,,-52.43663889,52.43663889,142.0795,-37.9205
52.09576667,-37.861875,,9.475875,-52.09576667,,,,-52.09576667,52.09576667,142.138125,-37.861875
51.90029444,-37.94854167,,9.470097222,-51.90029444,,,,-51.90029444,51.90029444,142.0514583,-37.94854167
51.98955,-37.63779167,,9.490813889,-51.98955,,,,-51.98955,51.98955,142.3622083,-37.63779167
51.04378056,-37.305875,,9.512941667,-51.04378056,,,,-51.04378056,51.04378056,142.694125,-37.305875
52.04308333,-36.26695833,,9.582202778,-52.04308333,,,,-52.04308333,52.04308333,143.7330417,-36.26695833
51.28533333,-38.20954167,,9.452697222,-51.28533333,,,,-51.28533333,51.28533333,141.7904583,-38.20954167
53.18836389,-36.88004167,,9.541330556,-53.18836389,,,,-53.18836389,53.18836389,143.1199583,-36.88004167
52.54049444,-37.5035,,9.499766667,-52.54049444,,,,-52.54049444,52.54049444,142.4965,-37.5035
51.46402778,-38.19854167,,9.453430556,-51.46402778,,,,-51.46402778,51.46402778,141.8014583,-38.19854167
52.26108333,-36.883125,,9.541125,-52.26108333,,,,-52.26108333,52.26108333,143.116875,-36.883125
53.07020833,-37.67983333,,9.488011111,-53.07020833,,,,-53.07020833,53.07020833,142.3201667,-37.67983333
52.05608056,-37.27458333,,9.515027778,-52.05608056,,,,-52.05608056,52.05608056,142.7254167,-37.27458333
52.13562778,-37.85775,,9.47615,-52.13562778,,,,-52.13562778,52.13562778,142.14225,-37.85775
52.37586389,-38.431875,,9.437875,-52.37586389,,,,-52.37586389,52.37586389,141.568125,-38.431875
51.84390833,-38.26583333,,9.448944444,-51.84390833,,,,-51.84390833,51.84390833,141.7341667,-38.26583333
51.956,-38.37275,,9.441816667,-51.956,,,,-51.956,51.956,141.62725,-38.37275
53.03337222,-37.48479167,,9.501013889,-53.03337222,,,,-53.03337222,53.03337222,142.5152083,-37.48479167
51.99389444,-38.82158333,,9.411894444,-51.99389444,,,,-51.99389444,51.99389444,141.1784167,-38.82158333
51.93506667,-38.70320833,,9.419786111,-51.93506667,,,,-51.93506667,51.93506667,141.2967917,-38.70320833
53.11907222,-37.96154167,,9.469230556,-53.11907222,,,,-53.11907222,53.11907222,142.0384583,-37.96154167
52.25411111,-37.37429167,,9.508380556,-52.25411111,,,,-52.25411111,52.25411111,142.6257083,-37.37429167
52.04087222,-36.56779167,,9.562147222,-52.04087222,,,,-52.04087222,52.04087222,143.4322083,-36.56779167
52.04783056,-37.637875,,9.490808333,-52.04783056,,,,-52.04783056,52.04783056,142.362125,-37.637875
52.07137222,-38.76329167,,9.415780556,-52.07137222,,,,-52.07137222,52.07137222,141.2367083,-38.76329167
52.40970833,-37.27745833,,9.514836111,-52.40970833,,,,-52.40970833,52.40970833,142.7225417,-37.27745833
51.73098056,-38.094375,,9.460375,-51.73098056,,,,-51.73098056,51.73098056,141.905625,-38.094375
52.61425,-35.90716667,,9.606188889,-52.61425,,,,-52.61425,52.61425,144.0928333,-35.90716667
51.732,-37.67483333,,9.488344444,-51.732,,,,-51.732,51.732,142.3251667,-37.67483333
51.76994444,-37.37870833,,9.508086111,-51.76994444,,,,-51.76994444,51.76994444,142.6212917,-37.37870833
52.02921389,-36.418375,,9.572108333,-52.02921389,,,,-52.02921389,52.02921389,143.581625,-36.418375
51.03259167,-36.68741667,,9.554172222,-51.03259167,,,,-51.03259167,51.03259167,143.3125833,-36.68741667
52.20028889,-36.97875,,9.53475,-52.20028889,,,,-52.20028889,52.20028889,143.02125,-36.97875
52.07821944,-38.22954167,,9.451363889,-52.07821944,,,,-52.07821944,52.07821944,141.7704583,-38.22954167
53.40065,-37.63620833,,9.490919444,-53.40065,,,,-53.40065,53.40065,142.3637917,-37.63620833
52.02466944,-37.61004167,,9.492663889,-52.02466944,,,,-52.02466944,52.02466944,142.3899583,-37.61004167
52.91114444,-37.33108333,,9.511261111,-52.91114444,,,,-52.91114444,52.91114444,142.6689167,-37.33108333
51.86461667,-35.59745833,,9.626836111,-51.86461667,,,,-51.86461667,51.86461667,144.4025417,-35.59745833
51.96596389,-37.75029167,,9.483313889,-51.96596389,,,,-51.96596389,51.96596389,142.2497083,-37.75029167
51.560175,-37.219,,9.518733333,-51.560175,,,,-51.560175,51.560175,142.781,-37.219
52.0661,-38.05358333,,9.463094444,-52.0661,,,,-52.0661,52.0661,141.9464167,-38.05358333
52.02754167,-36.98858333,,9.534094444,-52.02754167,,,,-52.02754167,52.02754167,143.0114167,-36.98858333
52.61128889,-37.684125,,9.487725,-52.61128889,,,,-52.61128889,52.61128889,142.315875,-37.684125
52.74011111,-35.635125,,9.624325,-52.74011111,,,,-52.74011111,52.74011111,144.364875,-35.635125
51.66338333,-38.13654167,,9.457563889,-51.66338333,,,,-51.66338333,51.66338333,141.8634583,-38.13654167
52.73786944,-37.96279167,,9.469147222,-52.73786944,,,,-52.73786944,52.73786944,142.0372083,-37.96279167
51.34537778,-37.515375,,9.498975,-51.34537778,,,,-51.34537778,51.34537778,142.484625,-37.515375
51.19187222,-39.90791667,,9.339472222,-51.19187222,,SCO 1m,,-51.19187222,51.19187222,140.0920833,-39.90791667
50.92729444,-39.60654167,,9.359563889,-50.92729444,,,,-50.92729444,50.92729444,140.3934583,-39.60654167
50.68688333,-39.306,,9.3796,-50.68688333,,,,-50.68688333,50.68688333,140.694,-39.306
50.80510556,-39.53295833,,9.364469444,-50.80510556,,,,-50.80510556,50.80510556,140.4670417,-39.53295833
50.616375,-39.43720833,,9.370852778,-50.616375,,,,-50.616375,50.616375,140.5627917,-39.43720833
51.00235278,-39.61783333,,9.358811111,-51.00235278,,,,-51.00235278,51.00235278,140.3821667,-39.61783333
50.93579722,-39.7665,,9.3489,-50.93579722,,,,-50.93579722,50.93579722,140.2335,-39.7665
50.84523611,-39.83175,,9.34455,-50.84523611,,,,-50.84523611,50.84523611,140.16825,-39.83175
50.90966667,-40.19808333,,9.320127778,-50.90966667,,,,-50.90966667,50.90966667,139.8019167,-40.19808333
50.82443333,-39.667625,,9.355491667,-50.82443333,,,,-50.82443333,50.82443333,140.332375,-39.667625
50.91593611,-39.73941667,,9.350705556,-50.91593611,,,,-50.91593611,50.91593611,140.2605833,-39.73941667
51.01928889,-39.3325,,9.377833333,-51.01928889,,,,-51.01928889,51.01928889,140.6675,-39.3325
50.89562222,-39.68395833,,9.354402778,-50.89562222,,,,-50.89562222,50.89562222,140.3160417,-39.68395833
51.0669,-39.437375,,9.370841667,-51.0669,,,,-51.0669,51.0669,140.562625,-39.437375
51.15880833,-40.06116667,,9.329255556,-51.15880833,,,,-51.15880833,51.15880833,139.9388333,-40.06116667
50.92066667,-39.74854167,,9.350097222,-50.92066667,,,,-50.92066667,50.92066667,140.2514583,-39.74854167
53.066875,-40.65845833,,9.289436111,-53.066875,,SCO 1n,,-53.066875,53.066875,139.3415417,-40.65845833
53.36426944,-40.315875,,9.312275,-53.36426944,,,,-53.36426944,53.36426944,139.684125,-40.315875
54.04091111,-39.93829167,,9.337447222,-54.04091111,,,,-54.04091111,54.04091111,140.0617083,-39.93829167
52.79045833,-40.10320833,,9.326452778,-52.79045833,,,,-52.79045833,52.79045833,139.8967917,-40.10320833
53.36721944,-41.19779167,,9.253480556,-53.36721944,,,,-53.36721944,53.36721944,138.8022083,-41.19779167
53.46071944,-40.10083333,,9.326611111,-53.46071944,,,,-53.46071944,53.46071944,139.8991667,-40.10083333
54.02675278,-40.03258333,,9.331161111,-54.02675278,,,,-54.02675278,54.02675278,139.9674167,-40.03258333
53.52192222,-40.10041667,,9.326638889,-53.52192222,,,,-53.52192222,53.52192222,139.8995833,-40.10041667
53.57032778,-39.61083333,,9.359277778,-53.57032778,,,,-53.57032778,53.57032778,140.3891667,-39.61083333
53.86426111,-41.320375,,9.245308333,-53.86426111,,,,-53.86426111,53.86426111,138.679625,-41.320375
52.8878,-40.22816667,,9.318122222,-52.8878,,,,-52.8878,52.8878,139.7718333,-40.22816667
52.62763333,-39.24925,,9.383383333,-52.62763333,,,,-52.62763333,52.62763333,140.75075,-39.24925
52.75311111,-39.01579167,,9.398947222,-52.75311111,,,,-52.75311111,52.75311111,140.9842083,-39.01579167
53.67821667,-38.98866667,,9.400755556,-53.67821667,,,,-53.67821667,53.67821667,141.0113333,-38.98866667
54.59254444,-39.52333333,,9.365111111,-54.59254444,,,,-54.59254444,54.59254444,140.4766667,-39.52333333
53.84943611,-39.889625,,9.340691667,-53.84943611,,,,-53.84943611,53.84943611,140.110375,-39.889625
53.95303333,-39.51795833,,9.365469444,-53.95303333,,,,-53.95303333,53.95303333,140.4820417,-39.51795833
53.75821111,-39.80245833,,9.346502778,-53.75821111,,,,-53.75821111,53.75821111,140.1975417,-39.80245833
54.06724444,-39.63633333,,9.357577778,-54.06724444,,,,-54.06724444,54.06724444,140.3636667,-39.63633333
53.126775,-40.13341667,,9.324438889,-53.126775,,,,-53.126775,53.126775,139.8665833,-40.13341667
53.93191389,-33.85529167,,9.742980556,-53.93191389,,SCO 1o,,-53.93191389,53.93191389,146.1447083,-33.85529167
53.81783056,-35.02066667,,9.665288889,-53.81783056,,,,-53.81783056,53.81783056,144.9793333,-35.02066667
54.03015833,-34.40679167,,9.706213889,-54.03015833,,,,-54.03015833,54.03015833,145.5932083,-34.40679167
53.61070278,-33.94458333,,9.737027778,-53.61070278,,,,-53.61070278,53.61070278,146.0554167,-33.94458333
53.76995,-34.567625,,9.695491667,-53.76995,,,,-53.76995,53.76995,145.432375,-34.567625
53.70064167,-34.21633333,,9.718911111,-53.70064167,,,,-53.70064167,53.70064167,145.7836667,-34.21633333
54.08287778,-34.47654167,,9.701563889,-54.08287778,,,,-54.08287778,54.08287778,145.5234583,-34.47654167
54.41560833,-33.84595833,,9.743602778,-54.41560833,,,,-54.41560833,54.41560833,146.1540417,-33.84595833
53.63380278,-33.959375,,9.736041667,-53.63380278,,,,-53.63380278,53.63380278,146.040625,-33.959375
53.98743611,-34.30675,,9.712883333,-53.98743611,,,,-53.98743611,53.98743611,145.69325,-34.30675
54.14794167,-34.40441667,,9.706372222,-54.14794167,,,,-54.14794167,54.14794167,145.5955833,-34.40441667
53.61940833,-34.48508333,,9.700994444,-53.61940833,,,,-53.61940833,53.61940833,145.5149167,-34.48508333
54.21140556,-34.04741667,,9.730172222,-54.21140556,,,,-54.21140556,54.21140556,145.9525833,-34.04741667
53.98712222,-34.12175,,9.725216667,-53.98712222,,,,-53.98712222,53.98712222,145.87825,-34.12175
53.81086111,-34.405,,9.706333333,-53.81086111,,,,-53.81086111,53.81086111,145.595,-34.405
53.58412778,-34.41370833,,9.705752778,-53.58412778,,,,-53.58412778,53.58412778,145.5862917,-34.41370833
53.81969444,-34.375375,,9.708308333,-53.81969444,,,,-53.81969444,53.81969444,145.624625,-34.375375
53.96916667,-33.8785,,9.741433333,-53.96916667,,,,-53.96916667,53.96916667,146.1215,-33.8785
53.89594444,-34.93879167,,9.670747222,-53.89594444,,,,-53.89594444,53.89594444,145.0612083,-34.93879167
53.88521667,-34.418875,,9.705408333,-53.88521667,,,,-53.88521667,53.88521667,145.581125,-34.418875
54.14858056,-34.08791667,,9.727472222,-54.14858056,,,,-54.14858056,54.14858056,145.9120833,-34.08791667
54.03733889,-34.20945833,,9.719369444,-54.03733889,,,,-54.03733889,54.03733889,145.7905417,-34.20945833
54.2012,-34.0915,,9.727233333,-54.2012,,,,-54.2012,54.2012,145.9085,-34.0915
53.81261667,-33.89708333,,9.740194444,-53.81261667,,,,-53.81261667,53.81261667,146.1029167,-33.89708333
54.00345,-34.31795833,,9.712136111,-54.00345,,,,-54.00345,54.00345,145.6820417,-34.31795833
53.60035278,-33.75754167,,9.749497222,-53.60035278,,,,-53.60035278,53.60035278,146.2424583,-33.75754167
54.08761667,-34.09454167,,9.727030556,-54.08761667,,,,-54.08761667,54.08761667,145.9054583,-34.09454167
53.77931944,-34.90125,,9.67325,-53.77931944,,,,-53.77931944,53.77931944,145.09875,-34.90125
53.74685833,-34.50104167,,9.699930556,-53.74685833,,,,-53.74685833,53.74685833,145.4989583,-34.50104167
53.96869167,-33.917125,,9.738858333,-53.96869167,,,,-53.96869167,53.96869167,146.082875,-33.917125
54.05218889,-34.699125,,9.686725,-54.05218889,,,,-54.05218889,54.05218889,145.300875,-34.699125
54.00446944,-34.61004167,,9.692663889,-54.00446944,,,,-54.00446944,54.00446944,145.3899583,-34.61004167
59.09340278,-34.240625,,9.717291667,-59.09340278,,SCO 1p1,,-59.09340278,59.09340278,145.759375,-34.240625
59.21055833,-33.88041667,,9.741305556,-59.21055833,,,,-59.21055833,59.21055833,146.1195833,-33.88041667
58.97853056,-33.787625,,9.747491667,-58.97853056,,,,-58.97853056,58.97853056,146.212375,-33.787625
59.18879444,-33.22375,,9.785083333,-59.18879444,,,,-59.18879444,59.18879444,146.77625,-33.22375
59.16425556,-34.484375,,9.701041667,-59.16425556,,,,-59.16425556,59.16425556,145.515625,-34.484375
59.19914167,-33.49008333,,9.767327778,-59.19914167,,,,-59.19914167,59.19914167,146.5099167,-33.49008333
59.24994167,-33.90283333,,9.739811111,-59.24994167,,,,-59.24994167,59.24994167,146.0971667,-33.90283333
59.30325833,-33.68633333,,9.754244444,-59.30325833,,,,-59.30325833,59.30325833,146.3136667,-33.68633333
58.91426944,-34.030875,,9.731275,-58.91426944,,,,-58.91426944,58.91426944,145.969125,-34.030875
59.35101389,-34.01395833,,9.732402778,-59.35101389,,,,-59.35101389,59.35101389,145.9860417,-34.01395833
58.99572778,-34.63625,,9.690916667,-58.99572778,,,,-58.99572778,58.99572778,145.36375,-34.63625
59.31829722,-33.836625,,9.744225,-59.31829722,,,,-59.31829722,59.31829722,146.163375,-33.836625
59.33128333,-34.00208333,,9.733194444,-59.33128333,,,,-59.33128333,59.33128333,145.9979167,-34.00208333
59.21149722,-34.16795833,,9.722136111,-59.21149722,,,,-59.21149722,59.21149722,145.8320417,-34.16795833
59.01550278,-34.06033333,,9.729311111,-59.01550278,,,,-59.01550278,59.01550278,145.9396667,-34.06033333
59.126375,-33.81495833,,9.745669444,-59.126375,,,,-59.126375,59.126375,146.1850417,-33.81495833
59.02093611,-33.70383333,,9.753077778,-59.02093611,,,,-59.02093611,59.02093611,146.2961667,-33.70383333
59.04665556,-34.20275,,9.719816667,-59.04665556,,,,-59.04665556,59.04665556,145.79725,-34.20275
59.11658333,-34.19683333,,9.720211111,-59.11658333,,,,-59.11658333,59.11658333,145.8031667,-34.19683333
59.16110278,-34.12125,,9.72525,-59.16110278,,,,-59.16110278,59.16110278,145.87875,-34.12125
59.142875,-34.13520833,,9.724319444,-59.142875,,,,-59.142875,59.142875,145.8647917,-34.13520833
58.79274722,-33.67029167,,9.755313889,-58.79274722,,,,-58.79274722,58.79274722,146.3297083,-33.67029167
58.98883333,-34.206,,9.7196,-58.98883333,,,,-58.98883333,58.98883333,145.794,-34.206
59.065875,-34.204375,,9.719708333,-59.065875,,,,-59.065875,59.065875,145.795625,-34.204375
59.58664167,-32.57658333,,9.828227778,-59.58664167,,SCO 1p2,,-59.58664167,59.58664167,147.4234167,-32.57658333
59.64044167,-34.19829167,,9.720113889,-59.64044167,,,,-59.64044167,59.64044167,145.8017083,-34.19829167
59.29161111,-34.187,,9.720866667,-59.29161111,,,,-59.29161111,59.29161111,145.813,-34.187
59.41998611,-33.59595833,,9.760269444,-59.41998611,,,,-59.41998611,59.41998611,146.4040417,-33.59595833
59.10233889,-32.70904167,,9.819397222,-59.10233889,,,,-59.10233889,59.10233889,147.2909583,-32.70904167
59.751925,-33.66975,,9.75535,-59.751925,,,,-59.751925,59.751925,146.33025,-33.66975
59.609675,-34.41895833,,9.705402778,-59.609675,,,,-59.609675,59.609675,145.5810417,-34.41895833
59.52636389,-33.54658333,,9.763561111,-59.52636389,,,,-59.52636389,59.52636389,146.4534167,-33.54658333
59.64254722,-34.11995833,,9.725336111,-59.64254722,,,,-59.64254722,59.64254722,145.8800417,-34.11995833
59.55319444,-32.944375,,9.803708333,-59.55319444,,,,-59.55319444,59.55319444,147.055625,-32.944375
58.91586389,-33.56054167,,9.762630556,-58.91586389,,,,-58.91586389,58.91586389,146.4394583,-33.56054167
59.31972222,-33.52020833,,9.765319444,-59.31972222,,,,-59.31972222,59.31972222,146.4797917,-33.52020833
59.39234444,-33.569625,,9.762025,-59.39234444,,,,-59.39234444,59.39234444,146.430375,-33.569625
59.39805833,-34.724625,,9.685025,-59.39805833,,,,-59.39805833,59.39805833,145.275375,-34.724625
59.44509722,-33.396125,,9.773591667,-59.44509722,,,,-59.44509722,59.44509722,146.603875,-33.396125
59.93079444,-33.46383333,,9.769077778,-59.93079444,,,,-59.93079444,59.93079444,146.5361667,-33.46383333
59.20156667,-32.807,,9.812866667,-59.20156667,,,,-59.20156667,59.20156667,147.193,-32.807
59.78301389,-32.58391667,,9.827738889,-59.78301389,,,,-59.78301389,59.78301389,147.4160833,-32.58391667
59.35317222,-33.494875,,9.767008333,-59.35317222,,,,-59.35317222,59.35317222,146.505125,-33.494875
58.75522778,-33.75845833,,9.749436111,-58.75522778,,,,-58.75522778,58.75522778,146.2415417,-33.75845833
59.00889722,-34.56666667,,9.695555556,-59.00889722,,,,-59.00889722,59.00889722,145.4333333,-34.56666667
59.99993056,-32.768125,,9.815458333,-59.99993056,,,,-59.99993056,59.99993056,147.231875,-32.768125
59.28554444,-33.46395833,,9.769069444,-59.28554444,,,,-59.28554444,59.28554444,146.5360417,-33.46395833
59.18559722,-33.06695833,,9.795536111,-59.18559722,,,,-59.18559722,59.18559722,146.9330417,-33.06695833
59.45596944,-32.78470833,,9.814352778,-59.45596944,,,,-59.45596944,59.45596944,147.2152917,-32.78470833
59.51361944,-33.586875,,9.760875,-59.51361944,,,,-59.51361944,59.51361944,146.413125,-33.586875
59.87825556,-32.48041667,,9.834638889,-59.87825556,,,,-59.87825556,59.87825556,147.5195833,-32.48041667
48.37378611,-175.8004167,,,,,SCO 2 onwards,,,,,
48.09451667,-175.7828333,,,,,,,,,,
48.30348889,-176.1681667,,,,,,,,,,
48.27445833,-176.6854167,,,,,,,,,,
48.20471667,-176.0146667,,,,,,,,,,
48.18440556,-176.2567083,,,,,,,,,,
48.27344444,-176.0025833,,,,,,,,,,
48.052225,-176.320625,,,,,,,,,,
48.43292222,-176.0384583,,,,,,,,,,
48.43552222,-175.9066667,,,,,,,,,,
48.52481667,-176.1393333,,,,,,,,,,
48.33737222,-175.6200417,,,,,,,,,,
48.64910278,-176.053125,,,,,,,,,,
48.74711944,-175.619375,,,,,,,,,,
48.28824167,-176.119125,,,,,,,,,,
